channel,campaign,impressions,clicks,conversions,cost,revenue,ctr,cvr,roas,cpa
Search,Campaign_4,3320,654,125,3586.020227872632,8680.158632477465,0.19698795180722892,0.191131498470948,2.4205548437820377,28.688161822981055
Email,Campaign_0,8949,423,158,2112.774787497804,2875.8920798776294,0.047267851156553804,0.3735224586288416,1.3611919722326857,13.37199232593547
Email,Campaign_1,4878,383,154,4700.146076913306,9535.360631324704,0.07851578515785158,0.402088772845953,2.0287370807817093,30.520429070865625
Search,Campaign_2,5356,755,74,4026.656082867751,8986.574398079862,0.14096340552651232,0.09801324503311258,2.231771031133033,54.414271390104744
Social,Campaign_3,5689,854,77,547.0130951955181,1889.8459565807138,0.15011425558094568,0.09016393442622951,3.4548459135246645,7.104066171370365
Display,Campaign_4,4216,584,133,2526.3070979831427,9506.96185174541,0.13851992409867173,0.22773972602739725,3.7631853464431213,18.994790210399568
Social,Campaign_0,3430,846,79,2412.8135627623606,3172.280574214091,0.2466472303206997,0.0933806146572104,1.3147640676315822,30.541943832434942
Social,Campaign_1,9856,715,121,1560.199685473182,6638.11014559927,0.07254464285714286,0.16923076923076924,4.254654200616663,12.894212276637868
Social,Campaign_2,9342,790,71,1767.8905837736702,7255.019802991839,0.08456433311924641,0.08987341772151898,4.103771958276715,24.899867377093948
Email,Campaign_3,4644,144,49,3572.8108755878297,3974.2153610898354,0.031007751937984496,0.3402777777777778,1.1123497715047577,72.91450766505776
Search,Campaign_4,5738,440,69,1582.018344416987,1557.5929100387757,0.07668177065179504,0.15681818181818183,0.9845605871357878,22.927802092999812
Social,Campaign_0,6000,664,37,3831.4874720073976,7097.835482782382,0.11066666666666666,0.05572289156626506,1.8525012895484363,103.5537154596594
Social,Campaign_1,6192,815,43,2612.3315281530454,2096.7408116630513,0.13162144702842377,0.05276073619631902,0.8026319741834131,60.751896003559196
Display,Campaign_2,7438,272,35,858.4402693359111,1277.9777906277063,0.03656897015326701,0.12867647058823528,1.4887206906269077,24.52686483816889
Display,Campaign_3,2588,181,190,2329.3994256434453,7723.12815171015,0.06993817619783617,1.0497237569060773,3.315501870005315,12.259996977070765
Social,Campaign_4,3392,745,152,4061.820830751014,1997.411729545648,0.21963443396226415,0.2040268456375839,0.49175279087244594,26.722505465467197
Display,Campaign_0,3463,695,186,1081.6592873071822,8300.501780783587,0.20069304071614208,0.26762589928057556,7.673859854194839,5.815372512404205
Social,Campaign_1,9947,811,172,2762.0851539160108,9901.709632739707,0.08153212023725746,0.2120838471023428,3.5848676202836565,16.058634615790762
Display,Campaign_2,4734,355,126,1338.433768716071,4633.1474042023765,0.07498943810730883,0.35492957746478876,3.461618731158322,10.622490227905326
Search,Campaign_3,7331,936,50,4668.614370306169,6814.202197264685,0.12767698813258765,0.053418803418803416,1.4595770086741622,93.37228740612338
Email,Campaign_4,1310,707,188,2968.2650276496474,9369.46136442843,0.5396946564885496,0.26591230551626593,3.1565447415076084,15.78864376409387
Search,Campaign_0,7089,449,124,1243.6943781021453,9252.067470458007,0.0633375652419241,0.27616926503340755,7.43918090598471,10.029793371791493
Social,Campaign_1,6913,206,53,3015.7163280509512,3815.6569574394384,0.02979892955301606,0.25728155339805825,1.2652572531268174,56.90030807643304
Social,Campaign_2,6945,854,129,4813.661005507839,1244.4344537201243,0.12296616270698345,0.15105386416861827,0.2585214148433448,37.315201593084026
Social,Campaign_3,8365,703,48,4233.947201485523,3589.7223285587843,0.0840406455469217,0.06827880512091039,0.8478429601812923,88.20723336428172
Social,Campaign_4,7489,260,157,2030.4807323380708,2672.899445219329,0.03471758579249566,0.6038461538461538,1.3163874951630405,12.932998295146948
Search,Campaign_0,1301,591,52,3846.2208113205725,4202.643761150427,0.45426594926979247,0.08798646362098139,1.092668353512309,73.96578483308794
Email,Campaign_1,2339,310,159,3589.014308643749,3556.8630361520236,0.13253527148353997,0.5129032258064516,0.9910417541623358,22.572417035495274
Social,Campaign_2,2964,513,158,3867.1964282731287,8587.412345153885,0.17307692307692307,0.3079922027290448,2.2205782675974746,24.475926761222333
Search,Campaign_3,2178,464,100,2675.681194842768,5720.165082028712,0.2130394857667585,0.21551724137931033,2.137835065348601,26.756811948427682
Display,Campaign_4,4704,749,173,4635.579926320099,2164.5485779890632,0.15922619047619047,0.23097463284379172,0.46694234861513106,26.795259689711553
Social,Campaign_0,3677,154,165,2176.5752214973945,4471.9318459490805,0.04188196899646451,1.0714285714285714,2.054572615630796,13.191364978772087
Display,Campaign_1,5729,125,141,4831.430430923476,6993.533082312277,0.02181881654739047,1.128,1.4475077686207185,34.26546404910267
Social,Campaign_2,9608,261,134,1050.919680800155,8946.86140136157,0.027164862614487927,0.5134099616858238,8.513363642166793,7.842684185075783
Social,Campaign_3,6774,629,145,4696.183329164069,5150.671418639069,0.09285503395335105,0.23052464228934816,1.0967781829666987,32.387471235614264
Search,Campaign_4,4399,597,14,3930.33221038378,9263.319305773988,0.13571266196862924,0.023450586264656615,2.356879472249361,280.73801502741287
Email,Campaign_0,2725,531,14,4798.41356794054,8166.932055849588,0.19486238532110092,0.026365348399246705,1.702006702885096,342.74382628146714
Search,Campaign_1,1513,628,63,2991.3508834092563,1682.776801352058,0.4150693985459352,0.10031847133757962,0.5625474466018475,47.48176005411518
Search,Campaign_2,4574,661,147,4715.073638156771,8315.710080846084,0.1445124617402711,0.22239031770045387,1.7636437347555154,32.07533087181477
Display,Campaign_3,8548,162,171,1263.2459413739543,1823.59479061921,0.018951801591015442,1.0555555555555556,1.4435785866335726,7.387403165929557
Search,Campaign_4,3413,939,187,634.5377017883806,9236.945851701632,0.2751245238792851,0.19914802981895632,14.556969311150828,3.3932497421838534
Search,Campaign_0,8339,962,161,3652.994974640889,7460.524906983705,0.11536155414318264,0.16735966735966737,2.0423036327108877,22.689409780378192
Search,Campaign_1,3522,186,195,4385.710139549397,3096.9173366517653,0.05281090289608177,1.0483870967741935,0.7061381710397197,22.490821228458447
Email,Campaign_2,9004,607,87,4536.00921614531,2521.1022050876804,0.06741448245224345,0.14332784184514002,0.5557974168381666,52.138036967187475
Display,Campaign_3,2226,265,159,776.6217400018522,5136.752492484729,0.11904761904761904,0.6,6.6142270141349355,4.884413459131146
Social,Campaign_4,7229,365,102,2089.546076372121,6847.2090739568885,0.05049107760409462,0.27945205479452057,3.2768882923343052,20.485745846785502
Social,Campaign_0,1106,752,33,2499.37100382163,2832.2701330286523,0.6799276672694394,0.043882978723404256,1.1331931628789833,75.73851526732211
Display,Campaign_1,8659,188,122,4668.008740177807,9613.997453912114,0.021711514031643377,0.648936170212766,2.0595500113707823,38.26236672276891
Display,Campaign_2,5352,481,143,1818.222553256075,2339.858300975242,0.0898729446935725,0.2972972972972973,1.2868932336060959,12.714843029762761
Search,Campaign_3,4258,473,199,3597.6907300308494,8740.18309380878,0.11108501643964303,0.42071881606765327,2.4293870011816816,18.078847889602258
Display,Campaign_4,6339,506,12,1489.5012305509588,3353.49895742822,0.07982331598043856,0.023715415019762844,2.2514240932770346,124.12510254591324
Search,Campaign_0,6046,284,10,3257.270464460112,1410.1335401106467,0.04697320542507443,0.035211267605633804,0.4329187752434228,325.72704644601123
Search,Campaign_1,9623,690,19,1009.0551672897741,6434.7665064296625,0.07170321105684298,0.02753623188405797,6.377021509847506,53.1081666994618
Social,Campaign_2,9982,657,81,3895.4599685309245,4918.700640122586,0.06581847325185333,0.1232876712328767,1.2626751859492351,48.092098376924994
Display,Campaign_3,4396,901,167,700.4724334449554,3740.134176306651,0.20495905368516834,0.1853496115427303,5.3394452054487,4.19444570925123
Social,Campaign_4,4962,802,159,4992.5443433196,3882.3301540905413,0.16162837565497784,0.19825436408977556,0.7776255726772645,31.399649957984902
Display,Campaign_0,1830,616,88,4106.322731181177,7107.6728194202515,0.3366120218579235,0.14285714285714285,1.730909449821968,46.66275830887701
Social,Campaign_1,4876,937,47,3257.1349385238163,5243.812162853031,0.19216570959803117,0.05016008537886873,1.609946244729304,69.30074337284715
Search,Campaign_2,9913,737,100,3958.2519063303903,5465.832878167865,0.07434681731060223,0.13568521031207598,1.3808703962035402,39.582519063303906
Search,Campaign_3,9390,176,86,513.6192396951838,1468.6675046235632,0.018743343982960597,0.48863636363636365,2.8594479939948694,5.972316740641672
Social,Campaign_4,9454,781,89,2427.778023015091,7296.452883861013,0.08261053522318595,0.11395646606914213,3.0054036302707146,27.278404752978552
Search,Campaign_0,4504,496,156,3171.299667419725,5636.727879180171,0.11012433392539965,0.31451612903225806,1.7774188724859294,20.328844021921316
Email,Campaign_1,8708,868,76,4892.906219600183,8159.39453285875,0.09967845659163987,0.08755760368663594,1.6675967547004167,64.38034499473925
Social,Campaign_2,5173,809,26,2146.3856405170927,5888.099110001208,0.15638894258650687,0.032138442521631644,2.7432624402866796,82.55329386604203
Social,Campaign_3,3441,250,85,4867.209504534808,3329.264412814606,0.07265329845975008,0.34,0.6840191304098808,57.2612882886448
Display,Campaign_4,1469,845,19,2819.9717041580193,2135.8929353637645,0.5752212389380531,0.022485207100591716,0.757416442233946,148.41956337673787
Search,Campaign_0,8160,453,131,812.217361752675,5606.909459219671,0.05551470588235294,0.2891832229580574,6.903213010764239,6.200132532463168
Email,Campaign_1,2188,789,83,3274.2543358216208,9589.091305497734,0.36060329067641683,0.10519645120405577,2.9286336130304025,39.4488474195376
Display,Campaign_2,9476,727,40,4199.375377184875,2636.526009338825,0.07672013507809203,0.055020632737276476,0.6278376597774564,104.98438442962188
Social,Campaign_3,6620,933,32,4492.105248356369,6388.129456978342,0.14093655589123866,0.03429796355841372,1.4220792042474328,140.37828901113653
Email,Campaign_4,1970,494,116,2879.75960752382,6186.0860496300575,0.25076142131979695,0.23481781376518218,2.1481258482367576,24.825513857963962
Email,Campaign_0,3469,298,30,2501.6739700878825,3488.5661163234317,0.08590371865090804,0.10067114093959731,1.3944927108950493,83.38913233626275
Search,Campaign_1,8111,222,115,3371.4136115685887,8180.126372505565,0.027370237948465048,0.5180180180180181,2.4263194359886526,29.316640100596423
Social,Campaign_2,8255,116,78,780.8409710566618,7273.5040557426955,0.014052089642640824,0.6724137931034483,9.31496210540788,10.010781680213613
Display,Campaign_3,2758,811,120,4737.7823588377405,5598.804903674452,0.29405366207396666,0.14796547472256474,1.181735352032493,39.48151965698117
Email,Campaign_4,5049,511,89,1579.5876788351504,6612.417422470422,0.10120816003168945,0.17416829745596868,4.186166751659317,17.748176166687085
Social,Campaign_0,1111,394,171,3323.181109046057,6821.152841713242,0.3546354635463546,0.434010152284264,2.0525973812096274,19.4338076552401
Search,Campaign_1,7992,207,121,3215.950567013016,9638.495010318116,0.0259009009009009,0.5845410628019324,2.997090536522263,26.578103859611705
Social,Campaign_2,2779,184,153,3747.625266395928,2824.236049119105,0.0662108672184239,0.8315217391304348,0.7536068438974844,24.49428278690149
Search,Campaign_3,5690,525,87,4340.893366601234,5944.224109458656,0.09226713532513181,0.1657142857142857,1.3693550169173523,49.895326052887754
Social,Campaign_4,5914,822,147,1637.0847601812134,8586.932806030505,0.138992221846466,0.17883211678832117,5.245258532050591,11.136631021640907
Display,Campaign_0,2981,727,59,1431.15716200641,2075.2585693196806,0.24387789332438778,0.0811554332874828,1.4500563770440646,24.256901050956102
Social,Campaign_1,3538,554,148,3858.0414211741513,9911.512149928756,0.1565856416054268,0.26714801444043323,2.5690528089022693,26.067847440365888
Display,Campaign_2,2827,774,123,1339.1991434551671,7836.5149978796735,0.2737884683409975,0.15891472868217055,5.851642779326508,10.887797914269651
Search,Campaign_3,9501,213,113,4802.192645235662,3236.7697930415798,0.02241869276918219,0.5305164319248826,0.6740191475352066,42.497280046333294
Email,Campaign_4,4441,814,44,1387.6519756767257,9772.971634070105,0.18329205133978835,0.05405405405405406,7.042811746298313,31.537544901743765
Email,Campaign_0,6479,867,177,2869.11310410861,3056.466486870052,0.13381694705973143,0.2041522491349481,1.0653001035383196,16.209678554285933
Display,Campaign_1,6674,459,186,3453.2242607155445,8766.734955990945,0.06877434821696134,0.40522875816993464,2.538709997993118,18.565721831804
Social,Campaign_2,7684,908,54,1268.0243033138368,3219.019204600035,0.11816762103071317,0.05947136563876652,2.538610022053596,23.48193154284883
Social,Campaign_3,9319,140,116,2236.7425987927645,8366.540458823423,0.015023071144972637,0.8285714285714286,3.740502131688774,19.282263782696244
Social,Campaign_4,9363,194,11,4005.8431415160976,3940.41140404955,0.02071985474741002,0.05670103092783505,0.9836659262095362,364.16755831964525
Email,Campaign_0,5158,264,10,1850.6992088312777,9965.788736833925,0.051182628925940284,0.03787878787878788,5.384877612352443,185.06992088312776
Search,Campaign_1,7793,198,149,2048.8915706321714,8334.658104898961,0.025407416912613886,0.7525252525252525,4.067886375425596,13.750950138470948
Search,Campaign_2,2243,671,164,1418.5456224562604,3291.970980779579,0.29915292019616585,0.2444113263785395,2.320666271613752,8.649668429611344
Search,Campaign_3,5835,701,117,3913.471006339967,7850.435503992879,0.12013710368466153,0.16690442225392296,2.0060032363277727,33.448470139657836
Email,Campaign_4,3912,796,180,1577.656376379833,6163.555798975916,0.2034764826175869,0.22613065326633167,3.9067796329129103,8.764757646554628
Search,Campaign_0,7175,227,29,1718.780826564765,3092.2326236904914,0.0316376306620209,0.1277533039647577,1.799084895466731,59.26830436430224
Display,Campaign_1,9086,387,95,2708.9584187500436,2042.915029945561,0.042593000220118866,0.2454780361757106,0.7541330334956542,28.515351776316248
Display,Campaign_2,4454,916,121,1363.0582197803164,4996.606864888852,0.2056578356533453,0.13209606986899564,3.6657325361305206,11.264943965126582
Email,Campaign_3,6945,226,11,1533.3118428737785,2501.3022846623526,0.03254139668826494,0.048672566371681415,1.6313069623034657,139.39198571579803
Social,Campaign_4,8189,487,198,4668.027511507271,8579.450612939272,0.0594700207595555,0.406570841889117,1.8379177482972957,23.575896522763994
Search,Campaign_0,4901,420,92,4109.365791904568,3897.3876400549602,0.08569679657212814,0.21904761904761905,0.9484158474606461,44.66701947722357
Search,Campaign_1,4881,649,72,1708.7528291514336,2426.0578533958505,0.13296455644335178,0.11093990755007704,1.4197827866073705,23.732678182658802
Display,Campaign_2,5971,603,149,3645.9913112537097,7493.032813001986,0.10098810919443979,0.2470978441127695,2.055142805709384,24.46974034398463
Email,Campaign_3,8831,779,187,2139.1416858968278,3186.7484948441283,0.08821198052315705,0.24005134788189988,1.4897323145325434,11.439260352389454
Social,Campaign_4,8421,112,126,2412.6152956836754,7165.985620993522,0.013300083125519535,1.125,2.970214784683631,19.14774044193393
Search,Campaign_0,3792,952,113,3676.367292355587,4594.625498007834,0.2510548523206751,0.11869747899159663,1.2497732496863458,32.53422382615564
Email,Campaign_1,6940,559,147,4124.559688672319,4501.821854313037,0.08054755043227665,0.2629695885509839,1.091467258111655,28.058229174641625
Email,Campaign_2,1279,432,34,1685.988255095536,1934.870575936508,0.3377638780297107,0.0787037037037037,1.1476180632271777,49.58788985575106
Search,Campaign_3,4912,732,78,1281.8865982620691,1011.880841100697,0.1490228013029316,0.10655737704918032,0.7893684530851363,16.434443567462424
Social,Campaign_4,4309,470,36,2479.5457167579943,9516.845069350024,0.10907403109770249,0.07659574468085106,3.8381405936702375,68.87626990994428
Search,Campaign_0,1815,413,62,1632.1968744424244,1076.2215327677854,0.2275482093663912,0.15012106537530268,0.6593699262752443,26.32575603939394
Email,Campaign_1,7081,249,117,4117.304128457536,7673.800022905215,0.035164524784634936,0.46987951807228917,1.8637923708055175,35.19063357656013
Display,Campaign_2,3654,976,64,1260.1079536799912,7142.548685133601,0.26710454296661196,0.06557377049180328,5.668203794980153,19.689186776249862
Display,Campaign_3,1810,624,167,1970.490091752298,4801.992409785454,0.3447513812154696,0.2676282051282051,2.436953339620797,11.799341866780228
Email,Campaign_4,8934,757,139,1369.398365965314,5867.499374824776,0.08473248265054846,0.18361955085865259,4.2847278926674255,9.851786805505856
Email,Campaign_0,1512,523,10,649.1491031201494,4888.499700182737,0.3458994708994709,0.019120458891013385,7.53062690325852,64.91491031201494
Social,Campaign_1,3950,723,25,3127.817146199751,7157.761694978341,0.1830379746835443,0.034578146611341634,2.28842076132069,125.11268584799004
Email,Campaign_2,5829,769,171,4010.1520980346513,7490.932909214644,0.13192657402641964,0.2223667100130039,1.8679922172742276,23.45118185985176
Social,Campaign_3,4139,539,170,4179.777120304514,3534.6703696842337,0.1302246919545784,0.31539888682745826,0.8456600119928688,24.586924237085377
Email,Campaign_4,5383,549,168,3598.1144315092256,8644.782797739059,0.10198773917889653,0.30601092896174864,2.402586955555222,21.417347806602532
Social,Campaign_0,3845,393,115,3932.612552970417,5678.193101005793,0.10221066319895969,0.2926208651399491,1.443873004147558,34.196630895394925
Search,Campaign_1,7160,612,185,2496.043514407812,8602.328018872315,0.08547486033519552,0.3022875816993464,3.446385437280016,13.492127104907091
Display,Campaign_2,5093,891,68,1014.372718402576,9388.108380357864,0.17494600431965443,0.07631874298540965,9.255087612314894,14.917245858861412
Social,Campaign_3,5329,236,127,1724.2874522340433,5479.513242188898,0.044285982360668046,0.538135593220339,3.1778420907079394,13.577066553023963
Display,Campaign_4,5363,568,145,3023.311201282084,7858.301458386107,0.10591087078127913,0.25528169014084506,2.5992367094243116,20.850422077807476
Search,Campaign_0,4409,153,168,4684.462803878866,5924.259134662246,0.034701746427761394,1.0980392156862746,1.2646613673091383,27.88370716594563
Social,Campaign_1,5989,310,95,3559.8300682381164,4789.846205314463,0.051761562865252964,0.3064516129032258,1.3455266441089206,37.47189545513807
Search,Campaign_2,7467,436,40,1331.58907602159,4523.487582769085,0.058390250435248425,0.09174311926605505,3.397059696737661,33.28972690053975
Social,Campaign_3,1511,881,179,2590.452076688421,6251.005804302911,0.5830575777630708,0.20317820658342792,2.41309455618035,14.471799311108498
Display,Campaign_4,3679,492,18,4268.303867573698,4436.533465169856,0.1337319923892362,0.036585365853658534,1.0394136881570681,237.12799264298323
Search,Campaign_0,5366,490,75,935.4668787783395,8155.713946028226,0.09131569139023481,0.15306122448979592,8.718335337194484,12.472891717044526
Email,Campaign_1,1270,511,119,856.2184173805276,2865.9344938743907,0.4023622047244094,0.2328767123287671,3.347200242015687,7.195112751096871
Search,Campaign_2,1447,265,18,4718.69503809673,3441.8500854443173,0.18313752591568763,0.06792452830188679,0.7294071894149311,262.14972433870724
Social,Campaign_3,5469,519,59,4430.429391779519,5841.615162895249,0.09489851892484914,0.11368015414258188,1.3185212191247484,75.09202358948338
Display,Campaign_4,1043,652,126,2428.9018372107666,3702.8644777015015,0.6251198465963567,0.19325153374233128,1.5245014932154244,19.276998708021956
Email,Campaign_0,8526,766,74,3758.19073478942,7379.299801682611,0.08984283368519821,0.09660574412532637,1.963524558073312,50.7863612809381
Email,Campaign_1,6012,450,101,4029.5866613899225,5800.03184195271,0.0748502994011976,0.22444444444444445,1.4393614852676004,39.896897637523985
Search,Campaign_2,3583,541,60,1986.6137530762483,1782.2558171286587,0.15099078984091543,0.11090573012939002,0.8971325273314233,33.11022921793747
Search,Campaign_3,6410,401,186,2463.0555568314717,7813.237250376241,0.06255850234009361,0.46384039900249374,3.17217255969141,13.24223417651329
Email,Campaign_4,4360,948,167,4372.9813500144755,2975.9048239853937,0.21743119266055047,0.17616033755274263,0.6805208131005505,26.185517065954944
Search,Campaign_0,3881,414,81,560.1611133486438,9493.350134927547,0.10667353774800309,0.1956521739130435,16.94753510856241,6.9155693006005405
Display,Campaign_1,3837,251,36,2022.3859564115774,4936.558392277112,0.0654156893406307,0.14342629482071714,2.440957610799622,56.17738767809937
Email,Campaign_2,3628,866,152,4868.19965761998,7654.4070800941645,0.23869900771775082,0.17551963048498845,1.5723280921958604,32.02762932644723
Email,Campaign_3,8981,342,131,2561.989674441538,8069.942033552861,0.03808039193853691,0.3830409356725146,3.14987297336081,19.557173087339986
Search,Campaign_4,2000,846,29,2324.3845301849988,6478.115255523241,0.423,0.034278959810874705,2.7870239073599605,80.15119069603443
Search,Campaign_0,5888,564,136,646.4534863695278,3165.5714002500094,0.09578804347826086,0.24113475177304963,4.896827795032565,4.753334458599469
Social,Campaign_1,5020,345,146,3779.82070255922,2293.012219359013,0.06872509960159362,0.42318840579710143,0.6066457643894254,25.889182894241234
Search,Campaign_2,4720,993,49,4734.884330890104,7561.9746745215225,0.2103813559322034,0.04934541792547835,1.5970769602939714,96.63029246714498
Email,Campaign_3,6345,630,167,3639.836655673109,3236.889918201677,0.09929078014184398,0.2650793650793651,0.8892953789991118,21.79542907588688
Email,Campaign_4,9442,586,33,3458.2730036987487,3497.391519088834,0.06206312221986867,0.05631399317406143,1.0113115752713122,104.7961516272348
Social,Campaign_0,6898,993,87,4694.197301758901,6803.353798331231,0.14395476949840533,0.08761329305135952,1.4493114287680315,53.95629082481495
Social,Campaign_1,3622,956,50,1193.152807849581,9870.883852156801,0.2639425731639978,0.05230125523012552,8.272941895805529,23.863056156991618
Email,Campaign_2,2565,851,139,968.1929827975971,5731.110304744735,0.3317738791423002,0.16333725029377202,5.919388393194786,6.965417142428756
Social,Campaign_3,1139,932,99,3585.242838248926,4064.8617888891304,0.8182616330114135,0.10622317596566523,1.1337758618533231,36.21457412372653
Email,Campaign_4,9519,487,40,831.4098907843484,1309.0824714122582,0.051160836222292255,0.08213552361396304,1.574533194664398,20.78524726960871
Search,Campaign_0,4642,275,179,4589.745790146544,8346.441171789138,0.05924170616113744,0.6509090909090909,1.8184974840453305,25.641037933779575
Email,Campaign_1,9149,546,90,3581.857441736877,7077.040774997228,0.05967865340474369,0.16483516483516483,1.9758019100742055,39.79841601929863
Social,Campaign_2,7471,453,134,3990.1317809849857,7686.432074257303,0.060634453219113905,0.2958057395143488,1.9263604552829745,29.777102843171534
Search,Campaign_3,9857,124,72,4540.8750045827,2157.8733499605114,0.012579892462209597,0.5806451612903226,0.47521091150554956,63.06770839698194
Email,Campaign_4,1492,822,85,871.9060576080051,6431.092816041061,0.5509383378016086,0.10340632603406326,7.3759010617315575,10.25771832480006
Email,Campaign_0,1822,908,113,2016.36588957344,2191.3007475041363,0.4983534577387486,0.12444933920704845,1.0867574971562843,17.843945925428674
Social,Campaign_1,6238,237,81,2993.740594683156,1923.7992499414177,0.03799294645719782,0.34177215189873417,0.6426071962808201,36.95976042818711
Social,Campaign_2,1339,428,112,4342.260461471054,7653.719023001578,0.3196415235250187,0.2616822429906542,1.7626116836871366,38.77018269170584
Display,Campaign_3,2401,299,47,3001.9459265017595,8215.040214268414,0.12453144523115368,0.15719063545150502,2.736571682302619,63.87118992556935
Email,Campaign_4,1490,576,53,3083.6763894702494,5929.244224308804,0.3865771812080537,0.0920138888888889,1.9227841950456417,58.18257338623112
Search,Campaign_0,8299,397,197,3078.736715037432,2266.4015968370068,0.047837088805880223,0.49622166246851385,0.7361466103182036,15.628105152474275
Social,Campaign_1,1884,887,174,3495.8419699862534,7744.085618372838,0.4708067940552017,0.19616685456595265,2.2152276003492486,20.091045804518696
Search,Campaign_2,8124,826,170,3758.4332735365256,1963.31527300438,0.1016740521910389,0.20581113801452786,0.5223759822552294,22.108431020803092
Display,Campaign_3,5081,423,83,3587.2014811728764,6255.22049994828,0.08325132847864594,0.19621749408983452,1.7437605701208243,43.21929495389008
Social,Campaign_4,1851,227,154,1121.715487979566,7605.988062661383,0.12263641274986493,0.6784140969162996,6.7806749074681045,7.283866805062117
Search,Campaign_0,3297,731,173,4957.85335882122,7421.8436806929085,0.22171671216257202,0.23666210670314639,1.4969873337394406,28.658111900700696
Email,Campaign_1,3597,934,141,4334.108265844018,7405.588625501166,0.2596608284681679,0.15096359743040685,1.7086764269048575,30.738356495347645
Search,Campaign_2,7588,827,49,2626.810055278776,1338.0428874303261,0.10898787559304164,0.0592503022974607,0.5093793838429339,53.60836847507706
Email,Campaign_3,1876,335,175,3395.535978214901,9120.695238091472,0.17857142857142858,0.5223880597014925,2.6860841106111315,19.40306273265658
Search,Campaign_4,4004,124,13,1702.815431897488,5340.188763212229,0.030969030969030968,0.10483870967741936,3.136093708794692,130.98580245365292
Email,Campaign_0,8162,696,178,4234.59258338711,2249.753010412491,0.08527321734868905,0.2557471264367816,0.5312796841988017,23.789845974084887
Email,Campaign_1,5450,775,68,3204.620806163805,5485.194451509894,0.14220183486238533,0.08774193548387096,1.7116516378348436,47.126776561232425
Search,Campaign_2,2512,990,139,1681.748974498156,5471.076642563327,0.39410828025477707,0.1404040404040404,3.2532064686978206,12.098913485598246
Social,Campaign_3,8335,530,13,4283.7517015583435,7387.644628402517,0.0635872825434913,0.024528301886792454,1.7245734914362658,329.5193616583341
Email,Campaign_4,8713,644,21,943.0378023676672,3162.431392528751,0.07391254447377482,0.03260869565217391,3.3534513511429704,44.90656201750796
